DatasetID,FileName,PID,URL,タイトル,巻次,シリーズ,版表示,著者,出版者,出版年,出版年(W3CDTF),ISBN,冊数（ページ数・大きさ）,NDC分類,NDC分類（第８版）,NDC分類（第９版）,NDLC分類,件名（NDLSH）,公開範囲
1930,1138451.xml,1138451,https://dl.ndl.go.jp/info:ndljp/pid/1138451,民族への警告,,,,中田重治 著,ホーリネス教会出版部,昭和8.6,1933,,138p ; 19cm,198,,,,,インターネット公開（保護期間満了）
1930,1138467.xml,1138467,https://dl.ndl.go.jp/info:ndljp/pid/1138467,電気ニ関スル外国特許要覧,B(弱電流ノ部) 第2号,,,日本学術振興会学術部 編,日本学術振興会,昭和9,1934,,,540,,,,,インターネット公開（保護期間満了）
1930,1138575.xml,1138575,https://dl.ndl.go.jp/info:ndljp/pid/1138575,朝鮮総督府観測所年報,昭和8年,,,朝鮮総督府観測所 編,朝鮮総督府観測所,昭和9,1934,,,451,,,,,インターネット公開（保護期間満了）
1930,1139495.xml,1139495,https://dl.ndl.go.jp/info:ndljp/pid/1139495,電気年鑑,昭和7･8年,,,電気之友社 編,電気之友社,昭和7,1932,,,540,,,,,インターネット公開（保護期間満了）
1930,1139612.xml,1139612,https://dl.ndl.go.jp/info:ndljp/pid/1139612,電機用製図学,後編,電機学校予科叢書 ; 第10巻,,電機学校 編,電機学校,昭和5,1930,,311p ; 22cm,531,,,,,インターネット公開（保護期間満了）
1930,1143539.xml,1143539,https://dl.ndl.go.jp/info:ndljp/pid/1143539,安筑史料叢書,第1輯,,,,高美書店,昭12至13,1938,,,215.2,,,,,インターネット公開（保護期間満了）
1930,1144053.xml,1144053,https://dl.ndl.go.jp/info:ndljp/pid/1144053,大阪気象年報,昭12年,,,中央気象台大阪支台 編,中央気象台大阪支台,昭14,1939,,,451,,,,,インターネット公開（保護期間満了）
1930,1144371.xml,1144371,https://dl.ndl.go.jp/info:ndljp/pid/1144371,海外拓殖事業調査資料,第39輯 濠洲委任統治領ニューギニア事情,,,,拓務省拓務局,昭4至14,1939,,,602,,,,,インターネット公開（保護期間満了）
1930,1144689.xml,1144689,https://dl.ndl.go.jp/info:ndljp/pid/1144689,神奈川県測候所年報,昭和11年 第1篇,,,神奈川県測候所 編,神奈川県測侯所,昭11至14,1939,,,451,,,,,インターネット公開（保護期間満了）
1930,1144750.xml,1144750,https://dl.ndl.go.jp/info:ndljp/pid/1144750,金沢医科大学解剖学教室業績,第11冊,,,金沢医科大学解剖学教室 編,金沢医科大学解剖学教室,昭6至15,1931,,,491,,,,,インターネット公開（保護期間満了）
1930,1144758.xml,1144758,https://dl.ndl.go.jp/info:ndljp/pid/1144758,金沢医科大学解剖学教室業績,第12冊,,,金沢医科大学解剖学教室 編,金沢医科大学解剖学教室,昭6至15,1931,,,491,,,,,インターネット公開（保護期間満了）
1930,1145255.xml,1145255,https://dl.ndl.go.jp/info:ndljp/pid/1145255,日射観測成績,第11号(昭和8年 1-2月),,,中央気象台 編,中央気象台,昭和10,1935,,,451,,,,,インターネット公開（保護期間満了）
1930,1145361.xml,1145361,https://dl.ndl.go.jp/info:ndljp/pid/1145361,西宮市立図書館図書分類表,,,,西宮市立図書館 編,西宮市立図書館,昭和5,1930,,[ ] ; [ ],014||014.4,,,,,インターネット公開（保護期間満了）
1930,1145464.xml,1145464,https://dl.ndl.go.jp/info:ndljp/pid/1145464,日本社会衛生年鑑,昭和6年版(第10冊),,,労働科学研究所 編,労働科学研究所,昭和6,1931,,,498,,,,,インターネット公開（保護期間満了）
1930,1145546.xml,1145546,https://dl.ndl.go.jp/info:ndljp/pid/1145546,日本社寺大観,寺院篇,,,日出新聞社 編,日出新聞社,昭和8,1933,,"926, 182p ; 27cm",165,,,,,インターネット公開（保護期間満了）
1930,1145686.xml,1145686,https://dl.ndl.go.jp/info:ndljp/pid/1145686,農政資料,第10輯,,,新竹州 編,新竹州,昭和6-9,1934,,,611,,,,,インターネット公開（保護期間満了）
1930,1145917.xml,1145917,https://dl.ndl.go.jp/info:ndljp/pid/1145917,紡織要覧,昭和8年度,,,紡織雑誌社 編,紡織雑誌社,昭和8,1933,,,586,,,,,インターネット公開（保護期間満了）
1930,1146209.xml,1146209,https://dl.ndl.go.jp/info:ndljp/pid/1146209,広島高等工業学校学術報告,第2輯 第5号,,,広島高等工業学校 編,広島高等工業学校,昭和3-11,1936,,,504,,,,,インターネット公開（保護期間満了）
1930,1146358.xml,1146358,https://dl.ndl.go.jp/info:ndljp/pid/1146358,文学総論,第2分冊,,,竹友藻風 著,梓書房,昭和5-9,1930,,,901,,,,,インターネット公開（保護期間満了）
1930,1146454.xml,1146454,https://dl.ndl.go.jp/info:ndljp/pid/1146454,紅屋三翁,,,,塚本源三郎 著,塚本源三郎,昭和10,1935,,"36, 5, 1丁 ; 24cm",288,,,,,インターネット公開（保護期間満了）
1930,1146579.xml,1146579,https://dl.ndl.go.jp/info:ndljp/pid/1146579,本邦鉱業ノ趨勢,昭和6年,,,商工省鉱山局 編,朝陽印刷,昭和2-9,1934,,,569,,,,,インターネット公開（保護期間満了）
1930,1146698.xml,1146698,https://dl.ndl.go.jp/info:ndljp/pid/1146698,気象観測報告,第2年(昭和5年),,,武蔵高等学校武蔵気象観測所 [編],武蔵高等学校校友会科学部,昭和6,1931,,,451,,,,,インターネット公開（保護期間満了）
1930,1148414.xml,1148414,https://dl.ndl.go.jp/info:ndljp/pid/1148414,南支那及南洋調査,第156輯,,,,台湾総督官房調査課,昭和2-10,1935,,,302.2,,,,,インターネット公開（保護期間満了）
1930,1148757.xml,1148757,https://dl.ndl.go.jp/info:ndljp/pid/1148757,量子力学序論,,,,坂井卓三 著,大日本気象学会,昭和10,1935,,152p ; 23cm,421,,,,,インターネット公開（保護期間満了）
1930,1148816.xml,1148816,https://dl.ndl.go.jp/info:ndljp/pid/1148816,遼陵石刻集録,下冊,,,国立奉天図書館 編,奉天省公署印刷局,昭和9,1934,,,728,,,,,インターネット公開（保護期間満了）
1930,1148885.xml,1148885,https://dl.ndl.go.jp/info:ndljp/pid/1148885,流転風景,,,,松原寛 著,四条書房,昭和9,1934,,323p ; 19cm,049,,,,,インターネット公開（保護期間満了）
1930,1148947.xml,1148947,https://dl.ndl.go.jp/info:ndljp/pid/1148947,文部省教育映画時報,第1,,,文部省社会教育局 編,文部省社会教育局,昭和4-10,1935,,,778,,,,,インターネット公開（保護期間満了）
1930,1149063.xml,1149063,https://dl.ndl.go.jp/info:ndljp/pid/1149063,狩猟統計,昭和9年度,,,農林省山林局 編,農林省山林局,昭10至14,1939,,,659,,,,,インターネット公開（保護期間満了）
1930,1150589.xml,1150589,https://dl.ndl.go.jp/info:ndljp/pid/1150589,国風大観,第32輯,,,国風会 [編],国風会出版部,昭和7,1932,,,290,,,,,インターネット公開（保護期間満了）
1930,1150636.xml,1150636,https://dl.ndl.go.jp/info:ndljp/pid/1150636,柔道年鑑,昭和12年,,,講道館 編,講道館,昭11.11-14.9,1939,,,789,,,,,インターネット公開（保護期間満了）
1930,1150886.xml,1150886,https://dl.ndl.go.jp/info:ndljp/pid/1150886,商品年鑑,昭和12年,,,「国勢グラフ」編輯部 編,国勢社,昭9至13,1938,,,674,,,,,インターネット公開（保護期間満了）
1930,1155050.xml,1155050,https://dl.ndl.go.jp/info:ndljp/pid/1155050,堺市史,第4巻 資料編第1,,,堺市 編,堺市,1929-1931,1931,,,216.3,,,,,インターネット公開（保護期間満了）
1930,1157234.xml,1157234,https://dl.ndl.go.jp/info:ndljp/pid/1157234,商業使用人問題の研究,,,,井上貞蔵 著,千倉書房,1937,1937,,759p ; 23cm,673.1,,,,,インターネット公開（保護期間満了）
1930,1168157.xml,1168157,https://dl.ndl.go.jp/info:ndljp/pid/1168157,八犬伝物語,,日本児童文庫 ; 73,,土田杏村 訳||水島爾保布 絵,アルス,昭和5,1930,,242p 図版 ; 19cm,,,,,,インターネット公開（保護期間満了）
1930,1172483.xml,1172483,https://dl.ndl.go.jp/info:ndljp/pid/1172483,音楽愛好者の為の音響学,,,増訂2版,小幡重一 著,内田老鶴圃,昭12,1937,,278p ; 23cm,424,,,,,インターネット公開（保護期間満了）
1930,1173730.xml,1173730,https://dl.ndl.go.jp/info:ndljp/pid/1173730,駅所の経理事務,昭和5年11月末日現在,,,金沢運輸事務所 編,明治印刷,昭和6,1931,,232p ; 23cm,686,,,,,インターネット公開（保護期間満了）
1930,1173950.xml,1173950,https://dl.ndl.go.jp/info:ndljp/pid/1173950,現代和服裁縫書,第5巻,,訂3版,女子美術専門学校裁縫研究会 編,倉持周治商店出版部,昭和9,1934,,260p ; 22cm,593,,,,,インターネット公開（保護期間満了）
1930,1175539.xml,1175539,https://dl.ndl.go.jp/info:ndljp/pid/1175539,大陸を歩みて,,,,東京府立第一商業学校校友会 編,東京府立第一商業学校校友会,昭和6,1931,,447p ; 19cm,292.2,,,,,インターネット公開（保護期間満了）
1930,1176051.xml,1176051,https://dl.ndl.go.jp/info:ndljp/pid/1176051,創業二十年史,,,,東京市電気局 編,東京市電気局,昭和6,1931,,364p 図版10枚 表22枚 ; 19cm,540.9,,,,,インターネット公開（保護期間満了）
1930,1176830.xml,1176830,https://dl.ndl.go.jp/info:ndljp/pid/1176830,心の洗濯 : 修養の極致処世の要諦,,,再版,修養会 編,中央出版社,昭和5,1930,,348p ; 19cm,159,,,,,インターネット公開（保護期間満了）
1930,1178507.xml,1178507,https://dl.ndl.go.jp/info:ndljp/pid/1178507,満洲苹果栽培手引,,農事紹介 ; 第7号,改訂,南満洲鉄道株式会社地方部農務課 編,南満洲鉄道地方部農務課,昭和8,1933,,152p ; 19cm,625,,,,,インターネット公開（保護期間満了）
1930,1179258.xml,1179258,https://dl.ndl.go.jp/info:ndljp/pid/1179258,歌舞伎通,,通叢書 ; 第14巻,,伊原青々園 著,四六書院,昭和5,1930,,122p ; 20cm,774,,,,,インターネット公開（保護期間満了）
1930,1186196.xml,1186196,https://dl.ndl.go.jp/info:ndljp/pid/1186196,馬匹去勢成績,昭和10年,,,農林省畜産局 編,農林省畜産局,昭和11,1936,,8p ; 26cm,645,,,,,インターネット公開（保護期間満了）
1930,1188566.xml,1188566,https://dl.ndl.go.jp/info:ndljp/pid/1188566,国産機械図集,,,,機械学会 編,機会学会,昭和7,1932,,1冊 (頁付なし) ; 30cm,531,,,,,インターネット公開（保護期間満了）
1930,1189047.xml,1189047,https://dl.ndl.go.jp/info:ndljp/pid/1189047,紫江帖,第19,,,磯ケ谷孝治 編,墓蹟発行所,昭和9,1934,,,281,,,,,インターネット公開（保護期間満了）
1930,1192404.xml,1192404,https://dl.ndl.go.jp/info:ndljp/pid/1192404,新註峯相記徴考,,,,太田陸郎 註,兵庫県民俗研究会,昭和7,1932,,54p ; 24cm,291.64,,,,,インターネット公開（保護期間満了）
1930,1193721.xml,1193721,https://dl.ndl.go.jp/info:ndljp/pid/1193721,蝦夷今昔物語,,,,ジヨン・バチエラー 著,尚古堂書店,昭13,1938,,34丁 ; 23cm,211,,,,,インターネット公開（保護期間満了）
1930,1194117.xml,1194117,https://dl.ndl.go.jp/info:ndljp/pid/1194117,支那ニ於ケル棉花奨励誌,,日本国際協会叢書 ; 第149輯,,外務省調査部 編,日本国際協会,昭和10,1935,,180p ; 23cm,618,,,,,インターネット公開（保護期間満了）
1930,1195002.xml,1195002,https://dl.ndl.go.jp/info:ndljp/pid/1195002,李朝実録 : 太白山本,第33,,,,京城帝国大学法文学部,昭和7,1932,,,221,,,,,インターネット公開（保護期間満了）
1930,1206814.xml,1206814,https://dl.ndl.go.jp/info:ndljp/pid/1206814,工業品規格統一調査会概況,第8版,,,商工省統制局 編,商工省統制局,昭11至13,1938,,,501,,,,,インターネット公開（保護期間満了）
1930,1206921.xml,1206921,https://dl.ndl.go.jp/info:ndljp/pid/1206921,「サーヂン」なる語の使用に対する英国高等法院に於ける判決例,,,,農林省水産局 訳編,農林省水産局,昭12,1937,,38p ; 23cm,507,,,,,インターネット公開（保護期間満了）
1930,1207142.xml,1207142,https://dl.ndl.go.jp/info:ndljp/pid/1207142,史料大成,続編 第35,,,笹川種郎 編||矢野太郎 校訂,内外書籍,昭和14,1939,,300p ; 23cm,210,,,,,インターネット公開（保護期間満了）
1930,1207634.xml,1207634,https://dl.ndl.go.jp/info:ndljp/pid/1207634,投資相談,1937年,,,勝田貞次 著,千倉書房,昭和11,1936,,,676,,,,,インターネット公開（保護期間満了）
1930,1207640.xml,1207640,https://dl.ndl.go.jp/info:ndljp/pid/1207640,都市計画東京地方委員会議事速記録,第9号,,,都市計画東京地方委員会 編,都市計画東京地方委員会,昭11至13,1938,,,519,,,,,インターネット公開（保護期間満了）
1930,1208105.xml,1208105,https://dl.ndl.go.jp/info:ndljp/pid/1208105,メートル法の実行概況,昭和13年末現在,,,商工省工務局 編,商工省工務局,昭11至14,1939,,,609,,,,,インターネット公開（保護期間満了）
